Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Job Category,Full-Time/Part-Time indicator,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Job Description,Minimum Qual Requirements,Preferred Skills,Additional Information,To Apply,Hours/Shift,Work Location 1,Recruitment Contact,Residency Requirement,Posting Date,Post Until,Posting Updated,Process Date 
318062,4,1,1,352,58,56058,3,63,2,50362,78177,1,87,208,398,62,323,214,9,1,1,1,3,2018-08-22,2018-11-02,2018-08-30,2018-10-16
318180,1,2,1,353,2,10009,4,63,2,60435,76000,1,1,213,399,2,324,2,209,1,1,1,1,2018-01-23,2018-11-02,2018-01-23,2018-10-16
318180,1,1,1,353,2,10009,4,63,2,60435,76000,1,1,213,399,2,324,2,209,1,1,1,1,2018-01-23,2018-11-02,2018-01-23,2018-10-16
318197,4,1,17,354,142,91237,3,35,2,48371,65585,1,6,186,400,153,325,215,9,1,1,1,3,2018-01-08,2018-11-02,2018-07-03,2018-10-16
318197,4,2,17,354,142,91237,3,35,2,48371,65585,1,6,186,400,153,325,215,9,1,1,1,3,2018-01-08,2018-11-02,2018-07-03,2018-10-16
318276,5,1,1,355,143,95480,2,22,2,67060,135000,1,8,214,401,154,326,216,210,1,1,1,1,2018-01-04,2018-11-10,2018-09-12,2018-10-16
318276,5,2,1,355,143,95480,2,22,2,67060,135000,1,8,214,401,154,326,216,210,1,1,1,1,2018-01-04,2018-11-10,2018-09-12,2018-10-16
318378,2,1,1,356,6,8300B,3,11,2,48535,134433,1,9,121,402,79,327,217,67,1,1,1,2,2018-01-16,2018-11-02,2018-09-25,2018-10-16
318378,2,2,1,356,6,8300B,3,11,2,48535,134433,1,9,121,402,79,327,217,67,1,1,1,2,2018-01-16,2018-11-02,2018-09-25,2018-10-16
318478,18,1,1,357,144,31165,5,41,2,47084,67035,1,5,170,403,155,2,2,211,1,1,1,1,2018-01-08,2018-11-02,2018-04-04,2018-10-16
318480,4,1,1,358,145,10080,11,44,2,185000,195000,1,88,215,404,156,328,87,9,1,1,1,3,2018-01-09,2018-11-02,2018-02-06,2018-10-16
318480,4,2,1,358,145,10080,11,44,2,185000,195000,1,88,215,404,156,328,87,9,1,1,1,3,2018-01-09,2018-11-02,2018-02-06,2018-10-16
318559,2,2,10,359,31,81310,1,35,2,40410,56467,1,89,216,405,31,329,213,9,1,1,1,1,2018-01-11,2018-11-02,2018-01-22,2018-10-16
318559,2,1,10,359,31,81310,1,35,2,40410,56467,1,89,216,405,31,329,213,9,1,1,1,1,2018-01-11,2018-11-02,2018-01-22,2018-10-16
318699,2,2,18,10,10,90641,3,35,3,15.4775,24.0407,2,89,216,406,10,330,213,212,1,1,1,1,2018-01-11,2018-11-02,2018-01-31,2018-10-16
318699,2,1,18,10,10,90641,3,35,3,15.4775,24.0407,2,89,216,406,10,330,213,212,1,1,1,1,2018-01-11,2018-11-02,2018-01-31,2018-10-16
318709,5,2,19,360,146,5100B,3,22,3,38.81,38.81,2,24,217,407,157,331,218,213,1,84,1,1,2018-01-11,2018-11-02,2018-03-02,2018-10-16
318709,5,1,19,360,146,5100B,3,22,3,38.81,38.81,2,24,217,407,157,331,218,213,1,84,1,1,2018-01-11,2018-11-02,2018-03-02,2018-10-16
319278,2,2,10,361,138,91001,1,11,2,49934,51765,1,9,20,408,149,2,196,31,8,2,1,1,2018-01-12,2018-11-02,2018-02-02,2018-10-16
319278,2,1,10,361,138,91001,1,11,2,49934,51765,1,9,20,408,149,2,196,31,8,2,1,1,2018-01-12,2018-11-02,2018-02-02,2018-10-16
319385,2,1,1,348,6,8300B,3,11,2,48535,134433,1,9,211,409,79,319,219,207,1,1,1,6,2018-06-13,2018-11-02,2018-09-25,2018-10-16
319385,2,2,1,348,6,8300B,3,11,2,48535,134433,1,9,211,409,79,319,219,207,1,1,1,6,2018-06-13,2018-11-02,2018-09-25,2018-10-16
319526,2,2,1,362,14,20215,5,11,2,74990,104182,1,90,218,410,14,332,220,67,1,85,1,6,2018-06-13,2018-11-02,2018-09-25,2018-10-16
319526,2,1,1,362,14,20215,5,11,2,74990,104182,1,90,218,410,14,332,220,67,1,85,1,6,2018-06-13,2018-11-02,2018-09-25,2018-10-16
319530,2,1,1,363,17,22427,6,11,2,83887,113725,1,90,218,411,51,333,220,67,1,86,1,6,2018-06-13,2018-11-02,2018-09-25,2018-10-16
319530,2,2,1,363,17,22427,6,11,2,83887,113725,1,90,218,411,51,333,220,67,1,86,1,6,2018-06-13,2018-11-02,2018-09-25,2018-10-16
319652,4,1,1,364,101,21215,5,11,2,74990,104182,1,39,219,412,109,334,87,9,1,1,1,3,2018-08-03,2018-11-02,2018-08-03,2018-10-16
319652,4,2,1,364,101,21215,5,11,2,74990,104182,1,39,219,412,109,334,87,9,1,1,1,3,2018-08-03,2018-11-02,2018-08-03,2018-10-16
319655,4,1,1,57,42,20415,5,11,2,74990,104182,1,54,219,413,43,335,221,9,1,1,1,3,2018-10-03,2018-11-02,2018-10-03,2018-10-16
319655,4,2,1,57,42,20415,5,11,2,74990,104182,1,54,219,413,43,335,221,9,1,1,1,3,2018-10-03,2018-11-02,2018-10-03,2018-10-16
319834,6,1,1,365,74,12626,1,2,1,50078,60000,1,55,220,414,81,336,222,214,79,10,1,1,2018-08-01,2018-11-02,2018-10-05,2018-10-16
319848,10,1,8,366,80,1005A,3,45,2,49990,136023,1,22,120,415,87,337,223,215,80,20,1,1,2018-01-17,2018-11-02,2018-03-08,2018-10-16
319848,10,2,8,366,80,1005A,3,45,2,49990,136023,1,22,120,415,87,337,223,215,80,20,1,1,2018-01-17,2018-11-02,2018-03-08,2018-10-16
319927,2,1,1,348,42,20415,6,11,2,83887,113725,1,9,211,416,43,338,210,207,1,1,1,6,2018-06-13,2018-11-02,2018-07-02,2018-10-16
319927,2,2,1,348,42,20415,6,11,2,83887,113725,1,9,211,416,43,338,210,207,1,1,1,6,2018-06-13,2018-11-02,2018-07-02,2018-10-16
319959,5,2,1,308,133,53040,1,22,3,73.37,78.59,2,24,185,417,143,339,146,216,1,1,1,2,2018-01-22,2018-11-02,2018-03-29,2018-10-16
319959,5,1,1,308,133,53040,1,22,3,73.37,78.59,2,24,185,417,143,339,146,216,1,1,1,2,2018-01-22,2018-11-02,2018-03-29,2018-10-16
320046,5,2,1,367,22,10251,6,22,2,33875,43200,1,91,221,418,22,340,155,217,1,1,1,1,2018-01-22,2018-12-24,2018-09-24,2018-10-16
320046,5,1,1,367,22,10251,6,22,2,33875,43200,1,91,221,418,22,340,155,217,1,1,1,1,2018-01-22,2018-12-24,2018-09-24,2018-10-16
320140,1,2,1,368,1,40563,1,63,2,46818,60000,1,1,213,419,158,341,2,218,1,1,1,1,2018-01-23,2018-11-02,2018-05-31,2018-10-16
320140,1,1,1,368,1,40563,1,63,2,46818,60000,1,1,213,419,158,341,2,218,1,1,1,1,2018-01-23,2018-11-02,2018-05-31,2018-10-16
320141,1,1,1,369,1,40563,1,63,2,46818,60000,1,1,222,420,158,342,2,219,1,1,1,1,2018-01-23,2018-11-02,2018-01-23,2018-10-16
320141,1,2,1,369,1,40563,1,63,2,46818,60000,1,1,222,420,158,342,2,219,1,1,1,1,2018-01-23,2018-11-02,2018-01-23,2018-10-16
320154,22,2,1,342,135,31143,5,23,2,50227,65000,1,77,207,421,145,343,2,220,1,1,1,1,2018-01-18,2018-10-31,2018-10-01,2018-10-16
320154,22,1,1,342,135,31143,5,23,2,50227,65000,1,77,207,421,145,343,2,220,1,1,1,1,2018-01-18,2018-10-31,2018-10-01,2018-10-16
321082,5,2,6,370,147,52040,1,22,2,40097,52041,1,20,165,422,159,2,224,221,1,1,1,1,2018-01-22,2018-11-02,2018-05-17,2018-10-16
321082,5,1,6,370,147,52040,1,22,2,40097,52041,1,20,165,422,159,2,224,221,1,1,1,1,2018-01-22,2018-11-02,2018-05-17,2018-10-16
321102,2,2,1,371,60,13622,3,36,1,71330,111344,1,4,223,423,160,344,225,222,72,18,1,6,2018-02-08,2018-11-02,2018-05-16,2018-10-16
321102,2,1,1,371,60,13622,3,36,1,71330,111344,1,4,223,423,160,344,225,222,72,18,1,6,2018-02-08,2018-11-02,2018-05-16,2018-10-16
321255,5,1,1,372,28,10209,1,2,1,14,17.9,2,20,29,424,28,345,2,223,1,1,1,1,2018-01-23,2018-11-02,2018-02-15,2018-10-16
321255,5,2,1,372,28,10209,1,2,1,14,17.9,2,20,29,424,28,345,2,223,1,1,1,1,2018-01-23,2018-11-02,2018-02-15,2018-10-16
321264,2,2,1,373,148,20410,3,46,2,53134,79726,1,9,224,425,161,346,220,67,1,1,1,2,2018-06-13,2018-11-02,2018-09-25,2018-10-16
321264,2,1,1,373,148,20410,3,46,2,53134,79726,1,9,224,425,161,346,220,67,1,1,1,2,2018-06-13,2018-11-02,2018-09-25,2018-10-16
321365,2,2,1,57,42,20415,5,46,2,74990,104182,1,9,224,426,43,347,226,67,1,1,1,2,2018-06-13,2018-11-02,2018-09-25,2018-10-16
321365,2,1,1,57,42,20415,5,46,2,74990,104182,1,9,224,426,43,347,226,67,1,1,1,2,2018-06-13,2018-11-02,2018-09-25,2018-10-16
321389,24,1,8,374,60,13622,3,11,2,71330,111344,1,79,225,427,160,348,2,224,75,78,1,2,2018-02-09,2018-11-02,2018-09-06,2018-10-16
321389,24,2,8,374,60,13622,3,11,2,71330,111344,1,79,225,427,160,348,2,224,75,78,1,2,2018-02-09,2018-11-02,2018-09-06,2018-10-16
321554,2,1,1,375,20,95275,7,50,2,209585,209585,1,9,24,428,162,349,227,225,81,87,1,20,2018-01-26,2018-11-02,2018-01-26,2018-10-16
321554,2,2,1,375,20,95275,7,50,2,209585,209585,1,9,24,428,162,349,227,225,81,87,1,20,2018-01-26,2018-11-02,2018-01-26,2018-10-16
321570,2,2,1,21,20,95275,7,50,2,209585,209585,1,9,24,429,162,350,228,226,82,87,1,20,2018-01-26,2018-11-02,2018-07-18,2018-10-16
321570,2,1,1,21,20,95275,7,50,2,209585,209585,1,9,24,429,162,350,228,226,82,87,1,20,2018-01-26,2018-11-02,2018-07-18,2018-10-16
321674,2,1,8,192,17,22427,5,11,2,69491,101848,1,36,218,430,51,351,2,227,1,1,1,6,2018-06-13,2018-11-02,2018-09-25,2018-10-16
321674,2,2,8,192,17,22427,5,11,2,69491,101848,1,36,218,430,51,351,2,227,1,1,1,6,2018-06-13,2018-11-02,2018-09-25,2018-10-16
322400,9,1,1,376,67,30087,5,51,2,66326,76275,1,21,206,431,72,2,43,190,1,1,1,1,2018-04-04,2018-11-02,2018-06-07,2018-10-16
322400,9,2,1,376,67,30087,5,51,2,66326,76275,1,21,206,431,72,2,43,190,1,1,1,1,2018-04-04,2018-11-02,2018-06-07,2018-10-16
322613,19,2,8,377,149,91544,3,23,3,36.1944,38.7868,2,92,226,432,163,2,2,228,1,1,1,1,2018-01-29,2018-11-02,2018-02-09,2018-10-16
322613,19,1,8,377,149,91544,3,23,3,36.1944,38.7868,2,92,226,432,163,2,2,228,1,1,1,1,2018-01-29,2018-11-02,2018-02-09,2018-10-16
322759,22,1,1,123,135,31143,1,44,1,41996,55000,1,77,207,433,145,352,2,229,1,88,1,1,2018-02-08,2018-12-28,2018-10-02,2018-10-16
322759,22,2,1,123,135,31143,1,44,1,41996,55000,1,77,207,433,145,352,2,229,1,88,1,1,2018-02-08,2018-12-28,2018-10-02,2018-10-16
323132,5,2,8,378,22,10251,1,22,2,28366,32621,1,20,165,434,22,353,229,230,1,1,1,1,2018-01-31,2018-11-02,2018-02-01,2018-10-16
325016,2,1,1,36,14,20215,6,46,2,83887,113725,1,9,121,435,14,354,230,67,1,1,1,2,2018-06-15,2018-11-02,2018-09-25,2018-10-16
325016,2,2,1,36,14,20215,6,46,2,83887,113725,1,9,121,435,14,354,230,67,1,1,1,2,2018-06-15,2018-11-02,2018-09-25,2018-10-16
329576,9,2,1,379,58,56058,3,20,2,50362,61280,1,93,227,436,62,355,231,66,1,1,1,1,2018-10-03,2018-10-17,2018-10-03,2018-10-16
329576,9,1,1,379,58,56058,3,20,2,50362,61280,1,93,227,436,62,355,231,66,1,1,1,1,2018-10-03,2018-10-17,2018-10-03,2018-10-16
329633,26,1,1,380,34,10050,9,36,2,54643,95000,1,94,228,437,34,356,232,231,83,1,1,6,2018-02-05,2018-11-02,2018-08-08,2018-10-16
329633,26,2,1,380,34,10050,9,36,2,54643,95000,1,94,228,437,34,356,232,231,83,1,1,6,2018-02-05,2018-11-02,2018-08-08,2018-10-16
329641,2,2,1,120,5,20202,3,11,2,47860,57958,1,4,5,438,56,357,233,67,1,1,1,2,2018-02-14,2018-11-02,2018-02-14,2018-10-16
329641,2,1,1,120,5,20202,3,11,2,47860,57958,1,4,5,438,56,357,233,67,1,1,1,2,2018-02-14,2018-11-02,2018-02-14,2018-10-16
329763,7,1,1,381,150,82976,11,42,2,100000,125000,1,15,6,439,164,358,2,232,1,1,1,1,2018-02-21,2018-11-02,2018-05-29,2018-10-16
329763,7,2,1,381,150,82976,11,42,2,100000,125000,1,15,6,439,164,358,2,232,1,1,1,1,2018-02-21,2018-11-02,2018-05-29,2018-10-16
329874,24,1,1,382,151,8299A,3,11,2,49990,136023,1,79,229,440,165,359,2,233,75,78,1,2,2018-02-20,2018-11-02,2018-10-12,2018-10-16
329874,24,2,1,382,151,8299A,3,11,2,49990,136023,1,79,229,440,165,359,2,233,75,78,1,2,2018-02-20,2018-11-02,2018-10-12,2018-10-16
329895,10,2,8,383,14,20215,5,45,2,74990,104182,1,22,120,441,14,360,234,234,84,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
329895,10,1,8,383,14,20215,5,45,2,74990,104182,1,22,120,441,14,360,234,234,84,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
329899,10,2,1,384,14,20215,5,45,2,74990,104182,1,22,120,442,14,360,235,235,84,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
329899,10,1,1,384,14,20215,5,45,2,74990,104182,1,22,120,442,14,360,235,235,84,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
329901,10,1,1,385,14,20215,5,45,2,74990,104182,1,22,120,443,14,360,234,236,84,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
329901,10,2,1,385,14,20215,5,45,2,74990,104182,1,22,120,443,14,360,234,236,84,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
329960,10,2,1,386,14,20215,5,45,2,74990,104182,1,22,120,444,14,361,236,237,84,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
329960,10,1,1,386,14,20215,5,45,2,74990,104182,1,22,120,444,14,361,236,237,84,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
329962,10,2,1,387,14,20215,1,45,2,63074,91347,1,22,230,445,14,362,234,238,80,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
329962,10,1,1,387,14,20215,1,45,2,63074,91347,1,22,230,445,14,362,234,238,80,20,1,2,2018-02-08,2018-11-02,2018-02-14,2018-10-16
330415,1,2,1,388,2,10009,9,63,2,54643,90000,1,1,231,446,2,363,2,239,1,1,1,1,2018-02-14,2018-11-02,2018-07-20,2018-10-16
330415,1,1,1,388,2,10009,9,63,2,54643,90000,1,1,231,446,2,363,2,239,1,1,1,1,2018-02-14,2018-11-02,2018-07-20,2018-10-16
331231,2,1,1,389,152,91580,1,35,1,69987,69987,1,3,9,447,166,364,237,4,13,30,1,1,2018-02-08,2018-11-02,2018-06-14,2018-10-16
331231,2,2,1,389,152,91580,1,35,1,69987,69987,1,3,9,447,166,364,237,4,13,30,1,1,2018-02-08,2018-11-02,2018-06-14,2018-10-16
332536,23,2,1,390,67,30087,1,51,2,58716,89638,1,78,193,448,72,365,2,240,1,74,1,1,2018-02-08,2018-11-02,2018-03-15,2018-10-16
332536,23,1,1,390,67,30087,1,51,2,58716,89638,1,78,193,448,72,365,2,240,1,74,1,1,2018-02-08,2018-11-02,2018-03-15,2018-10-16
332660,3,1,8,391,74,12626,5,33,2,58152,74479,1,5,31,449,81,2,238,151,85,35,1,1,2018-02-09,2018-11-02,2018-04-13,2018-10-16
332660,3,1,8,391,74,12626,5,33,2,58152,74479,1,5,31,449,81,2,238,151,85,35,1,1,2018-02-09,2018-11-02,2018-04-13,2018-10-16
332695,4,1,1,392,141,95005,7,51,2,99353,224749,1,95,209,450,152,366,87,9,1,1,1,3,2018-02-12,2018-11-02,2018-02-20,2018-10-16
332695,4,2,1,392,141,95005,7,51,2,99353,224749,1,95,209,450,152,366,87,9,1,1,1,3,2018-02-12,2018-11-02,2018-02-20,2018-10-16
332939,9,2,1,86,63,52416,3,20,2,61850,76745,1,21,55,451,68,367,165,190,1,1,1,1,2018-10-03,2018-11-02,2018-10-03,2018-10-16
332939,9,1,1,86,63,52416,3,20,2,61850,76745,1,21,55,451,68,367,165,190,1,1,1,1,2018-10-03,2018-11-02,2018-10-03,2018-10-16
333034,22,1,1,393,153,31144,9,23,2,80000,105000,1,77,207,452,167,368,2,241,1,88,1,1,2018-02-12,2018-12-28,2018-10-02,2018-10-16
333034,22,2,1,393,153,31144,9,23,2,80000,105000,1,77,207,452,167,368,2,241,1,88,1,1,2018-02-12,2018-12-28,2018-10-02,2018-10-16
333042,2,1,1,293,154,12749,3,2,2,39237,47824,1,4,5,453,168,369,239,67,1,1,1,1,2018-02-14,2018-11-02,2018-02-14,2018-10-16
333042,2,2,1,293,154,12749,3,2,2,39237,47824,1,4,5,453,168,369,239,67,1,1,1,1,2018-02-14,2018-11-02,2018-02-14,2018-10-16
333057,9,2,1,394,57,52408,3,20,2,67980,82093,1,96,232,454,61,370,231,66,1,1,1,1,2018-10-03,2018-11-02,2018-10-04,2018-10-16
333057,9,1,1,394,57,52408,3,20,2,67980,82093,1,96,232,454,61,370,231,66,1,1,1,1,2018-10-03,2018-11-02,2018-10-04,2018-10-16
333260,9,1,8,395,58,56058,3,20,2,50362,61280,1,23,38,455,62,371,240,242,1,1,1,1,2018-02-20,2018-11-02,2018-06-28,2018-10-16
333260,9,2,8,395,58,56058,3,20,2,50362,61280,1,23,38,455,62,371,240,242,1,1,1,1,2018-02-20,2018-11-02,2018-06-28,2018-10-16
333268,10,2,1,396,67,30087,1,48,2,58716,89638,1,17,233,456,72,372,2,243,1,89,1,1,2018-02-13,2019-02-12,2018-10-09,2018-10-16
333268,10,1,1,396,67,30087,1,48,2,58716,89638,1,17,233,456,72,372,2,243,1,89,1,1,2018-02-13,2019-02-12,2018-10-09,2018-10-16
333591,16,2,1,397,155,95826,11,11,2,140000,160000,1,97,234,457,169,373,241,244,1,90,1,21,2018-09-21,2018-10-19,2018-09-20,2018-10-16
333591,16,1,1,397,155,95826,11,11,2,140000,160000,1,97,234,457,169,373,241,244,1,90,1,21,2018-09-21,2018-10-19,2018-09-20,2018-10-16
333591,16,1,1,397,155,95826,11,11,2,140000,160000,1,97,234,457,169,373,241,244,1,90,1,21,2018-09-21,2018-10-19,2018-09-20,2018-10-16
333625,2,1,1,398,32,10124,1,48,2,44142,57633,1,16,3,458,32,374,242,185,82,75,1,1,2018-02-26,2018-11-02,2018-02-26,2018-10-16
333770,24,2,2,154,17,22427,5,11,1,69491,101848,1,79,235,459,51,375,2,245,75,91,1,13,2018-02-20,2018-11-02,2018-09-27,2018-10-16
333770,24,1,2,154,17,22427,5,11,1,69491,101848,1,79,235,459,51,375,2,245,75,91,1,13,2018-02-20,2018-11-02,2018-09-27,2018-10-16
333798,24,1,8,399,17,22427,5,11,1,69491,101848,1,79,236,460,51,376,2,246,75,78,1,13,2018-02-21,2018-11-02,2018-09-06,2018-10-16
333798,24,2,8,399,17,22427,5,11,1,69491,101848,1,79,236,460,51,376,2,246,75,78,1,13,2018-02-21,2018-11-02,2018-09-06,2018-10-16
333882,2,2,1,227,44,10015,2,11,2,67060,178873,1,98,218,461,89,377,243,207,1,92,1,6,2018-06-25,2018-11-02,2018-09-25,2018-10-16
333882,2,1,1,227,44,10015,2,11,2,67060,178873,1,98,218,461,89,377,243,207,1,92,1,6,2018-06-25,2018-11-02,2018-09-25,2018-10-16
333885,2,1,1,227,44,10015,2,11,2,67060,178873,1,98,218,462,89,377,243,207,1,92,1,6,2018-06-25,2018-11-02,2018-09-25,2018-10-16
333885,2,2,1,227,44,10015,2,11,2,67060,178873,1,98,218,462,89,377,243,207,1,92,1,6,2018-06-25,2018-11-02,2018-09-25,2018-10-16
333967,24,1,2,8,156,22426,3,11,1,53134,79726,1,79,235,463,170,378,2,247,75,91,1,1,2018-03-02,2018-11-02,2018-07-10,2018-10-16
333967,24,2,2,8,156,22426,3,11,1,53134,79726,1,79,235,463,170,378,2,247,75,91,1,1,2018-03-02,2018-11-02,2018-07-10,2018-10-16
334151,2,1,1,400,148,20410,3,46,2,53134,79726,1,9,138,464,161,379,2,248,1,1,1,6,2018-06-25,2018-11-02,2018-07-06,2018-10-16
334151,2,2,1,400,148,20410,3,46,2,53134,79726,1,9,138,464,161,379,2,248,1,1,1,6,2018-06-25,2018-11-02,2018-07-06,2018-10-16
334158,2,1,5,191,22,10251,6,42,2,33875,54879,1,9,237,465,22,380,244,4,8,77,1,1,2018-02-26,2018-11-02,2018-02-26,2018-10-16
334260,5,1,1,401,29,13611,5,36,2,57337,65938,1,20,29,466,29,381,245,249,1,1,1,22,2018-02-22,2018-11-02,2018-02-22,2018-10-16
334260,5,2,1,401,29,13611,5,36,2,57337,65938,1,20,29,466,29,381,245,249,1,1,1,22,2018-02-22,2018-11-02,2018-02-22,2018-10-16
334296,2,1,1,402,8,21744,1,40,2,59708,72246,1,4,238,467,8,382,237,4,8,93,1,1,2018-03-08,2018-11-02,2018-03-20,2018-10-16
334296,2,2,1,402,8,21744,1,40,2,59708,72246,1,4,238,467,8,382,237,4,8,93,1,1,2018-03-08,2018-11-02,2018-03-20,2018-10-16
334313,9,1,1,403,22,10251,8,20,2,37251,44846,1,21,55,468,22,383,246,38,1,1,1,1,2018-10-03,2018-11-02,2018-10-03,2018-10-16
334313,9,2,1,403,22,10251,8,20,2,37251,44846,1,21,55,468,22,383,246,38,1,1,1,1,2018-10-03,2018-11-02,2018-10-03,2018-10-16
334317,2,2,1,148,58,56058,3,2,2,50362,75000,1,4,90,469,62,135,247,66,29,62,1,1,2018-03-01,2018-11-02,2018-03-22,2018-10-16
334317,2,1,1,148,58,56058,3,2,2,50362,75000,1,4,90,469,62,135,247,66,29,62,1,1,2018-03-01,2018-11-02,2018-03-22,2018-10-16
334462,2,1,1,136,74,12626,5,2,2,58152,74479,1,4,109,470,81,384,248,185,29,94,1,1,2018-03-01,2018-11-02,2018-03-01,2018-10-16
334495,2,1,1,136,156,22426,3,2,2,53134,74479,1,4,109,471,170,384,249,185,29,94,1,1,2018-03-01,2018-11-02,2018-03-01,2018-10-16
334495,2,2,1,136,156,22426,3,2,2,53134,74479,1,4,109,471,170,384,249,185,29,94,1,1,2018-03-01,2018-11-02,2018-03-01,2018-10-16
334590,3,1,20,404,157,30112,3,51,2,68494,68494,1,5,31,472,171,2,2,250,1,1,1,2,2018-02-26,2018-11-02,2018-05-31,2018-10-16
334590,3,2,20,404,157,30112,3,51,2,68494,68494,1,5,31,472,171,2,2,250,1,1,1,2,2018-02-26,2018-11-02,2018-05-31,2018-10-16
334612,23,1,1,405,58,56058,3,40,2,50362,78177,1,78,239,473,62,385,2,183,1,74,1,1,2018-02-26,2018-11-02,2018-03-01,2018-10-16
334714,24,1,1,406,79,21315,5,11,1,74990,104182,1,79,240,474,172,386,2,251,75,78,1,13,2018-05-23,2018-11-02,2018-07-10,2018-10-16
334714,24,2,1,406,79,21315,5,11,1,74990,104182,1,79,240,474,172,386,2,251,75,78,1,13,2018-05-23,2018-11-02,2018-07-10,2018-10-16
334773,20,1,1,407,158,20246,5,36,2,30.8511,42.2824,2,75,177,475,173,387,2,252,1,1,1,1,2018-10-11,2018-11-10,2018-10-12,2018-10-16
334773,20,2,1,407,158,20246,5,36,2,30.8511,42.2824,2,75,177,475,173,387,2,252,1,1,1,1,2018-10-11,2018-11-10,2018-10-12,2018-10-16
335002,23,1,8,408,48,56057,3,40,2,47000,50760,1,78,241,476,49,388,2,183,1,74,1,1,2018-02-28,2018-11-02,2018-03-07,2018-10-16
335002,23,2,8,408,48,56057,3,40,2,47000,50760,1,78,241,476,49,388,2,183,1,74,1,1,2018-02-28,2018-11-02,2018-03-07,2018-10-16
335008,23,1,1,409,48,56057,3,40,2,47000,59385,1,78,242,477,49,389,2,183,1,74,1,1,2018-02-28,2018-11-02,2018-02-28,2018-10-16
335008,23,2,1,409,48,56057,3,40,2,47000,59385,1,78,242,477,49,389,2,183,1,74,1,1,2018-02-28,2018-11-02,2018-02-28,2018-10-16
335083,9,1,1,410,159,51611,1,20,2,61850,71323,1,23,243,478,174,390,240,242,1,1,1,1,2018-03-06,2018-11-02,2018-06-28,2018-10-16
335083,9,2,1,410,159,51611,1,20,2,61850,71323,1,23,243,478,174,390,240,242,1,1,1,1,2018-03-06,2018-11-02,2018-06-28,2018-10-16
335500,1,2,1,411,58,56058,3,63,2,50362,65000,1,1,244,479,62,391,2,253,1,1,1,1,2018-03-19,2018-11-02,2018-04-06,2018-10-16
335500,1,1,1,411,58,56058,3,63,2,50362,65000,1,1,244,479,62,391,2,253,1,1,1,1,2018-03-19,2018-11-02,2018-04-06,2018-10-16
335691,2,2,21,232,66,91645,3,35,2,45.49,45.49,2,9,20,480,71,2,250,31,13,95,1,1,2018-03-08,2018-11-02,2018-03-08,2018-10-16
335691,2,1,21,232,66,91645,3,35,2,45.49,45.49,2,9,20,480,71,2,250,31,13,95,1,1,2018-03-08,2018-11-02,2018-03-08,2018-10-16
335981,9,2,1,412,32,10124,5,20,2,49390,59183,1,21,55,481,32,392,251,66,1,1,1,1,2018-10-03,2018-11-02,2018-10-03,2018-10-16
335981,9,1,1,412,32,10124,5,20,2,49390,59183,1,21,55,481,32,392,251,66,1,1,1,1,2018-10-03,2018-11-02,2018-10-03,2018-10-16
336035,4,1,1,154,6,83008,2,11,2,67060,178873,1,13,178,482,6,393,87,9,1,1,1,3,2018-08-22,2018-11-02,2018-08-22,2018-10-16
336035,4,2,1,154,6,83008,2,11,2,67060,178873,1,13,178,482,6,393,87,9,1,1,1,3,2018-08-22,2018-11-02,2018-08-22,2018-10-16
336073,2,1,16,413,160,91406,3,35,2,13.5,18,2,4,24,483,175,2,252,254,86,96,1,1,2018-03-08,2018-11-02,2018-06-29,2018-10-16
336073,2,2,16,413,160,91406,3,35,2,13.5,18,2,4,24,483,175,2,252,254,86,96,1,1,2018-03-08,2018-11-02,2018-06-29,2018-10-16
336090,15,2,1,414,136,40925,6,2,2,80000,93737,1,55,194,484,147,394,198,129,1,1,1,1,2018-03-07,2018-11-02,2018-03-07,2018-10-16
336131,15,2,1,415,65,13631,5,36,1,66751,90000,1,55,245,485,70,395,253,129,1,1,1,2,2018-03-07,2018-11-02,2018-03-07,2018-10-16
336131,15,1,1,415,65,13631,5,36,1,66751,90000,1,55,245,485,70,395,253,129,1,1,1,2,2018-03-07,2018-11-02,2018-03-07,2018-10-16
336212,24,2,1,416,6,8300B,3,11,2,48535,134433,1,79,198,486,79,396,2,255,75,78,1,6,2018-03-23,2018-11-02,2018-09-06,2018-10-16
336212,24,1,1,416,6,8300B,3,11,2,48535,134433,1,79,198,486,79,396,2,255,75,78,1,6,2018-03-23,2018-11-02,2018-09-06,2018-10-16
336277,24,1,1,417,32,10124,1,40,2,44142,64662,1,79,246,487,32,397,2,256,75,78,1,1,2018-03-30,2018-11-02,2018-09-06,2018-10-16
336277,24,2,1,417,32,10124,1,40,2,44142,64662,1,79,246,487,32,397,2,256,75,78,1,1,2018-03-30,2018-11-02,2018-09-06,2018-10-16
